Borrower_ID,Age,Gender,Employment_Type,Monthly_Income,Num_Dependents,Loan_ID,Loan_Amount,Loan_Tenure,Interest_Rate,Collateral_Value,Outstanding_Loan_Amount,Monthly_EMI,Payment_History,Num_Missed_Payments,Days_Past_Due,Recovery_Status,Collection_Attempts,Collection_Method,Legal_Action_Taken
BRW_897,69,Female,Business,123065,4,LN_897,1433093,26,17.453377151097992,781608,797271,2079,Delayed,2,0,Partially Recovered,2,Debt Collectors,Yes
BRW_898,38,Male,Salaried,150351,4,LN_898,1263865,61,10.2993233877787,1134077,983050,30657,Missed,2,40,Fully Recovered,6,Debt Collectors,No
BRW_899,40,Female,Self-Employed,58635,0,LN_899,1381604,47,7.2108467627747554,1166026,759994,46278,On-Time,5,47,Partially Recovered,3,Emails,Yes
BRW_900,24,Male,Self-Employed,115071,4,LN_900,317598,19,11.751883086097848,1768407,178901,33375,Delayed,4,158,Fully Recovered,7,Settlement Offer,Yes
BRW_901,37,Male,Self-Employed,98518,4,LN_901,1697824,14,7.363131294903599,1327676,140302,25754,Missed,9,163,Fully Recovered,8,Calls,No
BRW_902,47,Male,Self-Employed,126233,4,LN_902,1200997,73,17.493304277790497,931398,576265,32153,On-Time,8,107,Partially Recovered,6,Debt Collectors,No
BRW_903,61,Male,Business,123651,1,LN_903,1336821,58,9.309098503228567,2076664,433448,19344,On-Time,0,160,Not Recovered,7,Debt Collectors,Yes
BRW_904,41,Female,Salaried,92805,0,LN_904,1666482,72,15.678197263437674,1540710,899482,35241,Delayed,2,160,Partially Recovered,7,Debt Collectors,No
BRW_905,40,Female,Salaried,179136,4,LN_905,1051452,43,15.520292914918013,1589573,494523,38656,Missed,2,102,Not Recovered,1,Legal Notice,Yes
BRW_906,25,Male,Salaried,142813,4,LN_906,1145687,24,9.395017896512268,2477724,225864,5979,Delayed,5,127,Fully Recovered,8,Debt Collectors,No
BRW_907,20,Female,Self-Employed,99063,1,LN_907,482829,12,13.83349183528184,2266898,549939,2212,Missed,7,150,Not Recovered,5,Calls,Yes
BRW_908,24,Male,Self-Employed,22454,0,LN_908,266750,45,7.528868653350952,1567043,622207,10001,On-Time,2,29,Partially Recovered,3,Debt Collectors,Yes
BRW_909,60,Male,Salaried,40878,2,LN_909,170592,73,12.319320442742542,100025,302107,14248,Missed,2,44,Partially Recovered,4,Calls,Yes
BRW_910,31,Female,Self-Employed,164063,1,LN_910,284000,82,7.1611183999973544,1199728,711232,34187,Missed,5,79,Not Recovered,9,Emails,Yes
BRW_911,45,Male,Salaried,88344,0,LN_911,830277,42,17.13258268198926,1543992,642064,16608,Missed,7,38,Partially Recovered,4,Settlement Offer,Yes
BRW_912,65,Male,Salaried,124946,4,LN_912,372137,75,17.73694626619529,2281636,865630,37427,Missed,5,44,Not Recovered,6,Legal Notice,No
BRW_913,53,Female,Salaried,56593,0,LN_913,1227228,36,9.445110433024437,1959484,144811,32368,Missed,9,77,Fully Recovered,8,Calls,Yes
BRW_914,68,Male,Salaried,56304,0,LN_914,976352,49,9.2891663805601,190043,130697,6283,Delayed,2,80,Not Recovered,6,Emails,No
BRW_915,33,Male,Salaried,181458,0,LN_915,558069,25,15.290921942183425,2005789,849726,26854,Missed,3,139,Not Recovered,8,Settlement Offer,No
BRW_916,45,Male,Salaried,133613,2,LN_916,1701536,19,9.787173387122678,767128,179428,11715,Missed,0,92,Not Recovered,3,Settlement Offer,Yes
BRW_917,64,Male,Salaried,172155,0,LN_917,1873215,65,16.845842150780296,315104,526077,17165,On-Time,7,31,Not Recovered,9,Settlement Offer,Yes
BRW_918,46,Female,Self-Employed,38354,2,LN_918,902557,13,13.313220497352805,2331774,936924,35108,Missed,3,23,Fully Recovered,9,Calls,No
BRW_919,28,Female,Salaried,42190,4,LN_919,1316092,67,10.858553853113433,434368,875729,27797,On-Time,5,115,Fully Recovered,3,Emails,Yes
BRW_920,45,Female,Salaried,26142,2,LN_920,429653,72,16.15963120984362,1920773,761262,48573,Delayed,2,12,Fully Recovered,5,Debt Collectors,Yes
BRW_921,66,Male,Self-Employed,179470,4,LN_921,1160178,33,12.427473704547346,1883145,261413,11584,Delayed,5,147,Not Recovered,7,Emails,No
BRW_922,41,Male,Self-Employed,61862,4,LN_922,253117,46,17.02796205079323,1167498,168678,15780,Missed,8,78,Fully Recovered,8,Emails,No
BRW_923,66,Female,Self-Employed,170575,2,LN_923,287069,27,17.20815660402319,516576,431856,38905,Delayed,8,55,Partially Recovered,0,Emails,No
BRW_924,49,Male,Salaried,145438,1,LN_924,616510,61,8.819621673412502,1488204,904773,22573,Missed,9,52,Fully Recovered,0,Calls,No
BRW_925,62,Male,Business,68456,3,LN_925,1934231,54,7.025557467451233,1354596,568423,34359,Delayed,2,67,Not Recovered,7,Calls,No
BRW_926,67,Male,Business,120167,0,LN_926,1339660,28,17.823240341566425,1133009,37067,1526,Missed,2,33,Partially Recovered,6,Calls,No
BRW_927,36,Male,Self-Employed,102035,3,LN_927,1340894,69,16.967512897402273,2170856,975924,8855,Missed,3,27,Not Recovered,8,Emails,Yes
BRW_928,45,Female,Business,28016,0,LN_928,1688197,13,7.609897592742255,531149,803789,44463,On-Time,6,49,Partially Recovered,2,Calls,No
BRW_929,55,Female,Self-Employed,22384,0,LN_929,758092,15,16.163376903351768,238366,170923,35060,On-Time,2,129,Not Recovered,9,Settlement Offer,No
BRW_930,20,Female,Salaried,166144,4,LN_930,1483370,50,12.035854258151273,324058,300406,30482,On-Time,9,110,Not Recovered,4,Calls,Yes
BRW_931,27,Male,Business,122239,0,LN_931,1147996,17,9.848577655274728,1112464,517961,17571,On-Time,7,93,Partially Recovered,2,Legal Notice,Yes
BRW_932,68,Female,Salaried,131431,0,LN_932,649792,80,16.666211760446227,865718,207925,32740,Missed,7,153,Fully Recovered,4,Calls,Yes
BRW_933,54,Female,Business,100018,2,LN_933,1625326,80,9.16333955629338,213596,845075,20142,Delayed,5,178,Partially Recovered,9,Calls,Yes
BRW_934,34,Male,Salaried,60510,3,LN_934,321604,31,17.420299993620738,68515,414750,26104,Missed,3,46,Partially Recovered,0,Calls,Yes
BRW_935,66,Male,Business,41826,2,LN_935,673607,75,9.261836364692751,416740,877702,9625,On-Time,4,25,Partially Recovered,3,Calls,Yes
BRW_936,41,Female,Salaried,88026,0,LN_936,1879538,27,13.75051506501618,2366361,494649,40199,On-Time,1,83,Partially Recovered,5,Legal Notice,No
BRW_937,33,Female,Salaried,141668,4,LN_937,714635,62,9.453949679818724,1213013,163944,16926,Delayed,5,105,Partially Recovered,1,Debt Collectors,Yes
BRW_938,45,Female,Business,176590,2,LN_938,718629,48,13.002355314654983,1893884,498953,32218,On-Time,2,91,Not Recovered,6,Calls,Yes
BRW_939,47,Female,Salaried,44045,2,LN_939,1752457,80,14.523726429066555,941208,925193,45472,Missed,5,119,Not Recovered,7,Settlement Offer,Yes
BRW_940,42,Male,Salaried,110102,1,LN_940,1221248,53,9.092507239021513,188929,593391,27380,Missed,4,74,Fully Recovered,0,Legal Notice,Yes
BRW_941,33,Female,Salaried,71919,0,LN_941,1557734,68,12.729743609707471,2338692,872700,21566,Missed,1,121,Fully Recovered,3,Debt Collectors,No
BRW_942,43,Female,Business,119441,4,LN_942,1433640,77,12.159657188291309,2060035,610598,34205,Missed,4,150,Partially Recovered,3,Calls,Yes
BRW_943,21,Male,Business,178175,2,LN_943,563953,20,7.781411635436753,1664005,481947,44548,Missed,4,164,Fully Recovered,4,Debt Collectors,Yes
BRW_944,64,Female,Salaried,187260,2,LN_944,1907561,75,16.001385994428333,2053780,509085,30717,Delayed,8,40,Fully Recovered,3,Settlement Offer,No
BRW_945,45,Male,Salaried,156917,4,LN_945,467582,33,10.692506407071258,2343628,561700,42756,Missed,7,51,Partially Recovered,8,Legal Notice,No
BRW_946,33,Male,Business,187746,0,LN_946,94036,45,13.320404173070674,1413110,309878,26135,On-Time,6,81,Not Recovered,6,Legal Notice,No
BRW_947,26,Male,Business,138325,1,LN_947,1247017,66,12.662626584264478,1407576,502850,29164,On-Time,2,176,Not Recovered,1,Debt Collectors,Yes
BRW_948,22,Female,Salaried,39337,2,LN_948,192867,40,12.645865550274864,1901209,349937,9953,On-Time,9,154,Fully Recovered,0,Calls,No
BRW_949,66,Female,Salaried,173385,1,LN_949,1168597,49,8.179446336293362,22995,725290,39562,On-Time,3,133,Not Recovered,8,Emails,No
BRW_950,42,Male,Salaried,178015,3,LN_950,419349,29,11.65830210174266,878752,495054,4574,Delayed,5,73,Not Recovered,0,Legal Notice,No
BRW_951,65,Female,Self-Employed,97949,0,LN_951,1559946,82,11.976034351272272,1653005,22228,21169,On-Time,2,65,Fully Recovered,5,Emails,Yes
BRW_952,62,Female,Business,20276,3,LN_952,735503,76,15.070071244008933,2049079,120627,22604,Delayed,8,23,Partially Recovered,1,Legal Notice,Yes
BRW_953,66,Male,Self-Employed,71151,3,LN_953,472641,12,16.240207151127684,1712355,340068,25134,On-Time,7,165,Fully Recovered,3,Calls,No
BRW_954,64,Male,Business,168683,3,LN_954,1973217,15,12.994805059100198,441168,535607,24202,Delayed,5,27,Fully Recovered,5,Calls,Yes
BRW_955,37,Female,Business,163016,0,LN_955,387283,15,7.954612494714896,689197,6475,1684,Delayed,3,155,Fully Recovered,4,Legal Notice,Yes
BRW_956,57,Male,Business,72887,0,LN_956,810592,38,9.60534417656201,1752813,752451,38001,Delayed,6,116,Partially Recovered,5,Debt Collectors,Yes
BRW_957,54,Female,Business,101442,4,LN_957,1628232,54,8.814274295380041,499471,670088,46765,On-Time,2,113,Partially Recovered,2,Calls,Yes
BRW_958,34,Female,Business,69847,1,LN_958,1758557,70,8.370765695080372,1880695,241382,9007,Delayed,9,60,Partially Recovered,4,Calls,Yes
BRW_959,44,Female,Business,78653,1,LN_959,633117,43,11.024892284795882,755027,815977,36096,Missed,7,173,Partially Recovered,1,Settlement Offer,No
BRW_960,56,Female,Business,76622,4,LN_960,441180,44,9.523328523698202,1085852,358780,42787,Missed,0,68,Fully Recovered,6,Calls,No
BRW_961,47,Male,Self-Employed,47810,4,LN_961,1552086,39,9.401334229926636,1607387,516187,10255,On-Time,2,113,Not Recovered,2,Settlement Offer,No
BRW_962,29,Male,Salaried,97842,3,LN_962,851151,66,7.601624920338944,2413911,999190,33262,Missed,4,74,Fully Recovered,0,Calls,No
BRW_963,58,Male,Salaried,142225,4,LN_963,1652091,71,7.194370492749773,489858,753772,19093,Missed,4,170,Partially Recovered,7,Calls,Yes
BRW_964,36,Male,Self-Employed,30503,2,LN_964,683718,81,8.1304506691476,10514,717116,6782,Missed,9,58,Not Recovered,7,Debt Collectors,No
BRW_965,58,Female,Self-Employed,104761,1,LN_965,450782,73,8.894172273659963,2144608,724135,2234,On-Time,1,129,Fully Recovered,2,Debt Collectors,No
BRW_966,41,Female,Self-Employed,188048,4,LN_966,62306,45,11.740821017330234,2104385,431915,38973,On-Time,9,14,Not Recovered,6,Calls,Yes
BRW_967,45,Male,Self-Employed,146439,2,LN_967,628110,67,12.615722874287291,1311822,430037,35188,Missed,7,104,Partially Recovered,8,Legal Notice,Yes
BRW_968,63,Female,Business,31590,2,LN_968,74042,24,8.546511099907022,896977,292759,32996,On-Time,4,164,Not Recovered,7,Legal Notice,Yes
BRW_969,44,Female,Salaried,161958,2,LN_969,458302,67,11.67261675676605,628373,800178,30204,Delayed,6,147,Not Recovered,2,Calls,Yes
BRW_970,36,Female,Business,163938,2,LN_970,722747,29,10.7592372655852,633389,479673,18152,Missed,6,97,Partially Recovered,1,Legal Notice,No
BRW_971,32,Male,Salaried,86624,3,LN_971,663712,65,9.017660078477515,1157260,678105,43364,On-Time,4,34,Not Recovered,9,Calls,Yes
BRW_972,39,Male,Salaried,183864,2,LN_972,1281266,54,7.075248229631999,1375520,263389,26019,On-Time,7,161,Fully Recovered,6,Debt Collectors,Yes
BRW_973,44,Male,Self-Employed,160836,3,LN_973,797410,50,12.137196531739159,2038170,117408,20488,Missed,8,30,Not Recovered,6,Emails,Yes
BRW_974,23,Female,Business,140356,3,LN_974,199395,72,14.542169241917193,1963853,636431,38123,On-Time,3,126,Fully Recovered,8,Settlement Offer,Yes
BRW_975,29,Male,Self-Employed,62727,2,LN_975,1640883,53,9.489050675581877,987886,942357,20689,Missed,3,18,Not Recovered,4,Legal Notice,Yes
BRW_976,22,Male,Business,98471,1,LN_976,911858,29,8.449875128863473,127602,289776,29506,On-Time,7,23,Not Recovered,3,Legal Notice,Yes
BRW_977,60,Male,Salaried,28068,2,LN_977,1663727,34,16.757470188916578,1961328,799288,18715,Delayed,0,83,Partially Recovered,7,Debt Collectors,No
BRW_978,64,Male,Self-Employed,136923,2,LN_978,1088457,65,10.025272497365776,1350093,187965,42029,Missed,3,166,Partially Recovered,3,Legal Notice,No
BRW_979,37,Male,Self-Employed,158367,2,LN_979,685311,41,9.459738817719312,193691,988145,14765,Delayed,5,91,Fully Recovered,3,Calls,No
BRW_980,66,Male,Salaried,192232,1,LN_980,1764219,69,16.428066335709076,2375339,232298,22942,Missed,3,166,Partially Recovered,1,Calls,Yes
BRW_981,55,Female,Salaried,31390,0,LN_981,985783,79,15.988178090834374,2329514,592337,39712,On-Time,5,144,Partially Recovered,0,Emails,Yes
BRW_982,66,Female,Salaried,126752,0,LN_982,1407719,78,11.93181117577097,2294160,844614,40894,Delayed,4,146,Partially Recovered,3,Emails,No
BRW_983,41,Male,Self-Employed,171203,3,LN_983,112780,82,12.38162747570552,281383,920305,39031,On-Time,8,117,Partially Recovered,6,Emails,No
BRW_984,53,Male,Business,114754,3,LN_984,859340,29,9.39523575317424,1190064,753241,21478,Missed,9,175,Partially Recovered,8,Calls,No
BRW_985,66,Female,Self-Employed,95969,1,LN_985,1815520,18,7.8613183752751326,548694,734791,23551,Missed,8,162,Fully Recovered,8,Emails,No
BRW_986,27,Female,Business,166110,4,LN_986,1486998,51,13.307750078912271,1561023,695109,49068,Missed,3,159,Fully Recovered,9,Emails,Yes
BRW_987,59,Male,Self-Employed,97064,0,LN_987,1998010,81,8.081794137492345,2003146,204829,29072,Missed,3,174,Partially Recovered,0,Calls,No
BRW_988,68,Male,Self-Employed,41281,3,LN_988,1542017,76,11.942020016523148,479969,317798,36561,Missed,7,46,Partially Recovered,4,Debt Collectors,Yes
BRW_989,63,Male,Salaried,74189,0,LN_989,1791888,79,17.345469183643118,2306249,202646,3892,Delayed,9,173,Fully Recovered,6,Legal Notice,Yes
BRW_990,38,Male,Business,68511,1,LN_990,1199282,60,17.481178280876428,2491721,490783,34966,Missed,3,102,Not Recovered,6,Settlement Offer,Yes
BRW_991,61,Female,Self-Employed,142115,1,LN_991,1791599,63,9.632655152020945,682346,841813,25395,On-Time,1,120,Fully Recovered,9,Calls,No
BRW_992,60,Male,Self-Employed,28605,4,LN_992,172019,40,13.865247620502199,1004411,58601,19756,Delayed,1,162,Not Recovered,5,Calls,No
BRW_993,56,Male,Salaried,120318,4,LN_993,421852,32,12.214838905186433,801123,146154,23174,On-Time,0,93,Partially Recovered,9,Settlement Offer,No
BRW_994,25,Male,Salaried,152453,1,LN_994,1815317,20,16.632536403447165,200919,670008,35651,Missed,4,144,Partially Recovered,3,Settlement Offer,Yes
BRW_995,45,Male,Business,39810,3,LN_995,229001,58,9.985739507036586,199542,786796,1797,On-Time,5,41,Fully Recovered,2,Emails,Yes
BRW_996,53,Female,Self-Employed,175394,0,LN_996,845775,53,7.0407264751565855,1720342,165640,9209,Delayed,8,110,Partially Recovered,8,Settlement Offer,No
BRW_997,64,Female,Business,61869,2,LN_997,1961181,62,8.788173265245566,1819833,997150,42003,Delayed,4,28,Not Recovered,9,Legal Notice,Yes
BRW_998,25,Female,Self-Employed,52955,4,LN_998,1198836,67,10.844750812863378,1950500,464710,22346,Delayed,5,123,Not Recovered,3,Legal Notice,No
BRW_999,56,Male,Business,81388,2,LN_999,1269439,62,10.472932427475374,893061,729992,49025,On-Time,5,16,Fully Recovered,7,Legal Notice,Yes
